Token,POS
lezobulungiswa,N
lisebenza,V
ngefanelo,P
.,PUNCT
,
Sihloma,V
amano,N
wokungezelela,V
isibalo,N07
samapholisa,P
ngamaphesente,LOC
ali-10,REL
eminyakeni,N04
emithathu,POS06
ezako,REL
.,PUNCT
,
Sitshwaye,N
ipi,REL
eqalene,V
nokuthathelwa,V
iinkoloyi,N
",",PUNCT
ukungenelwa,V
emakhaya,N06
"nemabubulweni,nobulelesi",N14
bokuthintana,V
njengokubulala,V
",",PUNCT
ukukata,V
nokulimaza,V
",",PUNCT
njengamaqalontangi,N
.,PUNCT
,
Soke,QUANT01
sinendima,P
ekufanele,V
siyidlale,V
.,PUNCT
,
Asizibandakanye,POS15
eenhlanganweni,LOC
zomphakathi,N03
zokuphepha,V
.,PUNCT
,
Asilise,N
ukuthenga,V
ipahla,N09
eyetjiweko,V
.,PUNCT
,
Asilungele,V
ukunikela,V
amapholisa,N
ilwazi,V
ngezenzo,N08
zobulelesi,N14
.,PUNCT
,
Ukusebenzisana,V
kuzakulwisana,V
nobulelesi,N14
.,PUNCT
,
Bakwethu,N
neemvakatjhi,P
ezihloniphekileko,N
",",PUNCT
,
Kufanele,V
urhulumende,N
wemakhaya,POS
asebenze,V
.,PUNCT
,
Kufanele,V
abomasipala,REL
bathuthukise,V
ukunikelwa,V
kwezindlu,N10
",",PUNCT
amanzi,REL06
",",PUNCT
ukukhanjiswa,N
kwendle,N09
",",PUNCT
igezi,N
",",PUNCT
ukulawulwa,V
kweenzibi,V
neendlela,P
.,PUNCT
,
Ngonyaka,N03
ophelileko,REL
saba,V
nomhlangano,P
nabosodorobha,N
nabaphathi,N02
babomasipala,REL
.,PUNCT
,
Lokhu,DEM01
kwasinikela,V
ilwazi,V
elidephileko,N
ngeenkinga,N
zikarhulumende,V
wemakhaya,POS
.,PUNCT
,
Savakatjhela,N
imiphakathi,N04
ehlukahlukeneko,PRN
nabomasipala,POS
",",PUNCT
ukufaka,V
hlangana,N
neBalfour,N
eMpumalanga,N05
neTembisa,V
eGauteng,P
.,PUNCT
,
Ngemva,P
kwevakatjho,POS
leBalfour,N
",",PUNCT
sathumela,V
isiqhema,N
saboNgqongqotjhe,V
abalithoba,V
ukuvakatjhela,N
indawo,N09
leya,DEM03
ukobana,CONJ
bayokutjheja,N
iminako,N04
eyayivezwe,V
mphakathi,N03
.,PUNCT
,
Iinkinga,N
ezimbalwa,REL10
kilezo,P
ezavezwako,P
sele,N
zitjhejiwe,V
.,PUNCT
,
Ngiyalele,V
abongqongqotjhe,V
kobana,N02
baqalane,V
nezisasaleleko,POS
.,PUNCT
,
Siyabuyelela,V
ukobana,CONJ
akunamiraro,N
enikela,V
ilungelo,N05
lokwenza,V
inturhu,V
nokoniwa,V
kwepahla,POS
.,PUNCT
,
Siyalele,V
abasebenza,V
ngomthetho,N03
ukuthatha,V
amagadango,N
aqinileko,N
lokha,CONJ
nakwephulwa,V
umthetho,N03
eBalfour,REL
nakezinye,P
iindawo,LOC
.,PUNCT
,
KuNobayeni,N
enyakeni,LOC
wee-2009,POS
",",PUNCT
isiGungu,REL
saphasisa,V
amano,N
wesikhathi,N07
esibekiweko,LOC
mayelana,N
norhulumende,P
wemakhaya,POS
.,PUNCT
,
Lokhu,DEM01
kuzaqinisekisa,V
bonyana,CONJ
urhulumende,N
wemakhaya,POS
unamakghonofundwa,V
afaneleko,POS
wokuPhatha,V
",",PUNCT
wekambiso,N
newesiterhiniki,POS
.,PUNCT
,
Enyakeni,N04
lo,DEM01
wokwenza,V
",",PUNCT
asisebenzeni,V
soke,QUANT01
ukwenza,V
urhulumende,N
wemakhaya,V
abemthwalo,N03
wethu,POS03
soke,QUANT01
.,PUNCT
,
Sisebenzela,V
ukuthuthukisa,V
iindawo,LOC
zemitlhatlhana,V
eziseendaweni,COP
ezihle,ADJ08
besinikele,V
ngeemfuneko,P
ezifaneleko,POS
nelungelo,N05
lobunini,LOC
bestandi,N02
emindenini,N04
engaba,V
ma-500,REL
000,REL
ngonyaka,N04
wee-,V
2014,POS
.,PUNCT
,
Sihlela,V
ukubekela,V
ngeqadi,POS
amahekthara,V
azi-6,DEM
000,REL
wenarha,ADV
yomphakathi,N03
esendaweni,N05
ehle,V
ukusiza,V
abantu,N02
abarhola,V
kancani,ADV
kobana,N02
bathole,V
izindlu,N10
.,PUNCT
,
Umzamo,N03
omkhulu,ADJ03
kuzaba,V
kutjheja,N
abantu,N02
labo,DEM02
imirholo,N
yabo,POS04
ephezulu,ADV
khulu,N
kobana,N02
bangathola,V
isizo,N
leemali,COP
lakarhulumende,CONJ
",",PUNCT
kanti,CONJ
ngakelinye,POS15
ihlangothi,N09
umrholwabo,POS
mncani,P
kobana,N02
bangathola,V
isizo,N
leemali,COP
lebhanka,LOC
.,PUNCT
,
Sizakuhloma,V
isikhwama,N07
sesiqinisekiso,N07
se-R1,V
bhiliyoni,LOC
ukusiza,V
ukubulunga,V
imali,N09
kwangeqadi,M
nebubulo,N
lezindlu,N10
",",PUNCT
ukuthuthukisa,V
iindlela,V
ezitjha,REL
zokuhlangabezana,V
neemfuneko,N
zezindlu,N10
.,PUNCT
,
Bakwethu,REL
",",PUNCT
,
Enyakeni,N04
ophelileko,REL
sathi,V
",",PUNCT
abantu,N02
bemakhaya,V
nabo,ADV
banelungelo,N
lokuba,V
negezi,P
",",PUNCT
amanzi,N06
",",PUNCT
ukukhanjiswa,N
kwendle,N09
neeendlela,V
.,PUNCT
,
Sathi,V
kufanele,V
babe,N
neendawo,POS
zemidlalo,N04
neentolo,N07
ezikulukazi,V
ezenziwe,V
ngcono,A
njengezemadorobheni,LOC
.,PUNCT
,
Mayelana,N
nalokhu,ADV
",",PUNCT
sahloma,V
isiza,V
sokuthoma,V
sokulinga,V
",",PUNCT
iHlelo,N09
eliDephileko,LOC
lokuThuthukisa,V
iinDawo,LOC
zemaKhaya,N06
eGiyani,N
",",PUNCT
eLimpopo,N
",",PUNCT
ngoRhoboyi,N
unyaka,N11
ophelileko,REL
.,PUNCT
,
Emva,P
kwalokho,DEM02
",",PUNCT
sekwakhiwe,V
izindlu,N10
ezima-231,PUNCT
.,PUNCT
,
Sekube,V
neragelophambili,N
ekunikelweni,V
komthangalasisekelo,COP
ozokusekela,V
ituthuko,N
kezokulima,V
nokubandula,V
amalunga,N06
womphakathi,N03
.,PUNCT
,
Ukufikelela,V
iintlabagelo,ADV
zezamaphilo,P
nefundo,ADV
sekwenziwe,V
ngcono,A
.,PUNCT
,
Sihloma,V
amahlelo,N06
afanako,P
eentandini,LOC
ezilikhomba,V
enarheni,LOC
mazombe,N06
",",PUNCT
lapho,DEM02
kuyokuzuza,V
amawadi,N
ama-21,PUNCT
.,PUNCT
,
Nakufika,N
unyaka,V
wee-2014,POS
",",PUNCT
sinqophe,V
ukuba,CONJ
neentandi,V
emawadini,N09
ali-160,REL
.,PUNCT
,
Sifuna,V
imindeni,N04
emaphesente,V
ama-60,P
eentandinezi,N
ikghone,V
ukuhlangabezana,V
neemfuneko,N
zabo,POS10
zokudla,V
njengemikhiqizo,N04
yabo,POS04
ngonyaka,V
wee-2014,POS
.,PUNCT
,
Kancani,ADV
kancani,ADV
kuzabe,V
kulunge,V
",",PUNCT
kambe,V
bakwethu,P
",",PUNCT
kuthiwa,V
nepandla,N06
ithoma,V
ngeenhlohla,V
.,PUNCT
,
Sifuna,V
begodu,ADV
ukuhlanganisa,V
kuhle,ADJ05
ukutjhugululwa,N
kwenarha,N
namahlelo,N06
asekela,V
zelimo,POS
.,PUNCT
,
Ipumelelo,N09
yethu,POS09
emkhakheni,N03
lo,DEM01
izakulinganiswa,V
ngokungezeleleka,V
kwesibalo,N07
sabalimi,N02
abasakhasako,POS
abangakghona,REL
ukungenelela,V
kezomnotho,POS
.,PUNCT
,
Somlomo,POS
ohloniphekileko,REL
noSiHlalo,P
womKhandlu,N03
weNarha,ADV
oweNgamele,V
iimFunda,V
",",PUNCT
,
Asisiyo,V
inarha,N
enamanzi,N06
amanengi,ADJ06
.,PUNCT
,
Nofana,N
kunjalo,ADV
",",PUNCT
silahlekelwa,V
mamanzi,N06
amanengi,ADJ06
ngonobangela,P
wamaphayiphi,PRN
avuzako,V
nomthangalasisekelo,N07
ongasi,V
sezingeni,V
elinetlha,P
.,PUNCT
,
Sizakuthatha,V
amagadango,N
wokwehlisa,V
ngengcenye,REL
ukulahlekelwa,V
mamanzi,N06
ngonyaka,N11
wee-2014,POS
.,PUNCT
,
Malunga,N
ahloniphekileko,REL
",",PUNCT
,
Njengengcenye,V
yemizamo,N04
yethu,POS04
yokuthuthukisa,V
ukukhula,V
komnotho,N03
",",PUNCT
sisebenzela,V
ukwehlisa,V
iindleko,N
zokuthintana,V
.,PUNCT
,
Umphakathi,N03
weSewula,LOC
Afrika,LOC
ungalindela,V
ukwehliswa,V
khulu,N
kwehlawulo,POS
yesithintanisi,N
",",PUNCT
ufunjathwako,POS
",",PUNCT
umtato,N
wemakhiwo,REL
nowemiphakathi,N03
.,PUNCT
,
Sizakusebenzela,V
ukungezelela,V
ibelo,REL
lesithintanisi,V
begodu,ADV
siqinisekise,V
izinga,N05
eliphezulu,ADV
le-inthanethi,COP
",",PUNCT
ukukhambisana,ADV
nekambiso,ADV
yeentjhabatjhaba,V
.,PUNCT
,
MaSewula,LOC
Afrika,LOC
",",PUNCT
,
Urhulumende,N
lo,DEM01
uzaqinisekisa,V
ukobana,CONJ
amagugu,N06
webhoduluko,N
newemvelo,POS
ayavikelwa,V
",",PUNCT
begodu,ADV
athuthukiswe,V
.,PUNCT
,
Ngokusebenzisana,ADV
neBrazil,P
",",PUNCT
i-India,V
neChina,V
",",PUNCT
begodu,ADV
kubalwa,V
hlangana,N
ne-Amerikha,V
",",PUNCT
eyayijamele,V
iinarha,N
ezithuthukileko,POS
",",PUNCT
sadlala,V
indima,N09
eqakathekileko,POS
kusivumelwano,N
esamukelwa,V
e-Copenhagen,V
emhlanganweni,N03
wokuTjhuguluka,V
kobuJamo,N
Bezulu,N07
ngoNobayeni,LOC
enyakeni,LOC
ophelileko,REL
.,PUNCT
,
Nanyana,N05
singangeneleli,V
khulu,N
njengokulindelweko,POS
",",PUNCT
nokho,V
kuligadango,N
eliqakathekileko,REL
ngombana,CONJ
sibophelela,V
zoke,QUANT10
iinarha,N
ukuziphendulela,V
ngokutjhuguluka,V
kobuJamo,N
bezulu,N05
.,PUNCT
,
Sizasebenza,V
ngamandla,N06
nabalingani,N02
bethu,POS02
bangaphetjheya,V
ukufikelela,V
esivumelwaneni,N07
esinesibopho,N07
sangokomthetho,POS
.,PUNCT
,
NjengeSewula,LOC
Afrika,LOC
",",PUNCT
sizibophelele,V
ekuhlangabezeni,V
iinlinganiso,N07
ezilindelweko,P
ukwehlisa,V
ukusilaphazeka,V
kommoya,N03
",",PUNCT
begodu,ADV
sizakuragela,V
phambili,ADV
ngamano,N03
wethu,POS03
wokwehlisa,V
ukutjhuguluka,V
kobuJamo,N
bezulu,N05
.,PUNCT
,
Malunga,N
ahloniphekileko,REL
",",PUNCT
,
Sizakuqinisa,V
imizamo,N04
yokuthuthukisa,V
ikareko,N
leSewula,LOC
Afrika,LOC
ephasini,LOC
zombelele,PRN
.,PUNCT
,
Sizakusekela,V
imizamo,N04
yokurhabisa,V
ukuhlanganiswa,V
kwesifunda,N07
se-SADC,V
ngokwepolotiki,V
nezomnotho,P
.,PUNCT
,
ISewula,LOC
Afrika,LOC
iragela,POS
phambili,ADV
ukubamba,V
indima,N09
edosa,V
phambili,ADV
emizameni,LOC
yekhontinenthi,V
ukuqinisa,V
iHlangano,N09
yoBunye,ADJ02
be-Afrika,N
nezakhiwo,N08
zayo,POS10
",",PUNCT
ukusebenzela,V
ubunye,N14
.,PUNCT
,
Sizakunqophisa,V
amandlethu,P
ekuvuseleleni,N09
iTjhebiswano,COP
eliTjha,P
leTuthuko,REL
ye-Afrika,N
",",PUNCT
njengeqhinga,N05
lokuthuthukisa,V
umnotho,N03
kukhontinenthi,V
.,PUNCT
,
MaSewula,LOC
Afrika,LOC
",",PUNCT
,
ImiSebenzi,N04
yomBuso,N03
kufanele,V
iphendule,V
ngokurhabileko,N
yenze,V
isikhathesi,V
kube,V
ngesithuthukisa,V
ukusebenza,V
kombuso,N03
.,PUNCT
,
Sitlhoga,V
ikghono,N
elidluleleko,REL
nokusebenza,V
ngamandla,N06
.,PUNCT
,
Sitlhoga,V
abasebenzi,N02
bombuso,N03
abazinikeleko,REL
",",PUNCT
abanekghono,P
nabatjheja,P
iimfuneko,ADV
zezakhamuzi,N08
.,PUNCT
,
Urhulumende,N
uqalene,V
nokuthuthukiswa,V
nokusebenzisa,V
ihlelo,N09
letuthuko,N09
lombuso,N03
",",PUNCT
elizakubeka,V
ikambiso,N
namazinga,N06
wabasebenzi,N02
bombuso,N03
kiyo,ADV
yoke,QUANT04
imikhakha,N04
.,PUNCT
,
Malunga,N
ahloniphekileko,REL
",",PUNCT
,
Siragela,V
phambili,ADV
nemizamo,N04
yethu,POS04
youkuruthula,V
ukukhohlakala,V
nokukhwabanisa,V
emisebenzini,N04
yokuthenga,V
neyamathenda,V
",",PUNCT
nekwenzeni,V
iimbawo,P
zeencwadi,N09
zokutjhayela,POS
",",PUNCT
iimbonelelo,P
zesondlo,N07
",",PUNCT
iimpasa,V
",",PUNCT
hlangana,N
nokhunye,P
.,PUNCT
,
Siyathaba,V
ngengepumelelo,N09
urhulumende,N
ayenzako,REL
keminye,ADV
imikhakha,N04
.,PUNCT
,
Iveke,V
le,DEM01
",",PUNCT
siphelise,V
imbadela,V
yesondlo,N07
ekhwayanisiweko,REL
ezii-32,PUNCT
687,V
",",PUNCT
elinganiselwa,V
eengidini,LOC
ezi-,V
R180,N
.,PUNCT
,
IKomiti,P
yethu,POS09
yaboNgqongqotjhe,V
eQalene,V
nokuKhohlakala,V
",",PUNCT
itjheja,V
iindlela,V
zokuruthula,V
ukukhohlakala,V
.,PUNCT
,
Ngokusebenzisana,ADV
",",PUNCT
singenza,V
okunengi,ADJ05
.,PUNCT
,
Bakwethu,REL
",",PUNCT
,
Njengalokha,V
nazi,V
",",PUNCT
sethula,V
iNomboro,N
yokuRhabako,N
kaMongameli,V
ukwenza,V
urhulumende,N
ne-Ofisi,N
kaMongameli,V
bafikeleleke,V
emphakathini,N03
",",PUNCT
nokusiza,V
ukususa,V
iinqabo,POS
zokulethwa,V
kweensetjenziswa,N
ebantwini,LOC
.,PUNCT
,
Umtato,N
lo,DEM01
ujamele,V
ukuzimisela,V
kwethu,POS15
ukwenza,V
izinto,N10
ngokuhlukileko,N
kurhulumende,N
.,PUNCT
,
Wenze,V
umahluko,N
epilweni,LOC
yamaSewula,V
Afrika,LOC
amanengi,ADJ06
.,PUNCT
,
Singabala,V
uKsz,N
.,PUNCT
,
Buziwe,V
Ngaleka,V
weMount,V
Frere,N
",",PUNCT
umtatwakhe,V
wawubika,V
ngemali,N09
yomhlalaphasi,N
womyenakhe,POS
owalalako,POS
.,PUNCT
,
Loyo,DEM02
kwaba,V
mtato,N
wokuthoma,V
esawubambako,V
ngelanga,N05
lokuthoma,V
lomsebenzi,N03
lo,DEM01
.,PUNCT
,
Ukhona,COP
hlangana,N
nathi,ADV
entambama,V
namhlanje,ADV
.,PUNCT
,
Begodu,ADV
hlangana,N
nathi,ADV
kunoNom,N
.,PUNCT
,
Nkululeko,POS
Cele,V
",",PUNCT
owasizwa,V
ukuthola,V
ipasa,V
",",PUNCT
eyamsiza,V
ukobana,CONJ
azitlolise,V
njengomfundi,N01
eYunivesithi,N
yeThekhnoloji,P
eseTshwane,V
.,PUNCT
,
Lezi,DEM01
ziimbonelo,N
ezimbili,ADJ00
hlangana,N
nezinengi,ADJ08
ezibe,V
yipumelelo,P
.,PUNCT
,
Kilezi,P
nezinye,ADV
iimbonelo,N
",",PUNCT
sitshwaya,V
ubuthakathaka,N14
ekufanele,V
bulungiswe,V
mikhakha,N04
karhulumende,V
ehlukeneko,REL
.,PUNCT
,
Ngokukhulumisana,V
noSomlomo,POS
",",PUNCT
simeme,V
abajameli,P
beenhlangano,COP
abasuka,V
ePalamende,N
ukuvakatjhela,N
iziko,N05
lemitato,DEM
ukobana,CONJ
amaLunga,N06
wePalamende,V
ayozibonela,V
ngokwawo,P
umsebezi,P
owenziwako,POS
.,PUNCT
,
Bakwethu,V
nabangani,V
",",PUNCT
,
Ngendlale,V
amaphuzu,N06
aqakathekileko,REL
wamahlelo,N06
wethu,POS03
wonyaka,N11
ka-2010,REL
",",PUNCT
ngokuzibophelela,V
kwethu,POS15
ngokuhlanganyela,V
njengorhulumende,N
wabantu,N02
beSewula,LOC
Afrika,LOC
.,PUNCT
,
Ikulumo,N09
yesiTjhaba,N
inikela,V
isithombe,N07
esinabileko,N
sehlelo,N05
lethu,POS05
lomsebenzi,N01
.,PUNCT
,
AboNgqongqotjhe,V
bazakwethula,V
imininingwana,N04
eseleko,N07
eenkulumeni,LOC
zabo,POS10
zesAbeloMali,P
.,PUNCT
,
Malunga,N
ahloniphekileko,REL
",",PUNCT
maSewula,V
Afrika,LOC
",",PUNCT
,
KuSinyikhaba,N
kilonyaka,V
ophezulu,ADV
",",PUNCT
sizatshwaya,V
ilanga,N05
lokukhumbula,V
unyaka,N04
we-150,REL
selokho,V
kwafika,V
amaNdiya,N
eSewula,ADV
Afrika,LOC
.,PUNCT
,
Lokhu,DEM01
kunikela,V
ithuba,N09
lokutjheja,V
ukuqakatheka,V
komnikelo,N03
womphakathi,N03
wamaNdiya,V
emiKhakheni,N03
yemisebenzi,N04
",",PUNCT
amabubulo,N06
",",PUNCT
isayensi,N05
",",PUNCT
imidlalo,N04
",",PUNCT
ikolo,N07
",",PUNCT
ubukghwari,N
ngepumelelo,ADV
yokuqinisa,V
intando,N09
yenengi,POS09
yethu,POS09
.,PUNCT
,
Bakwethu,V
nabangani,V
",",PUNCT
,
Angithathe,V
ithubeli,V
ngidlulise,V
amezwi,N
wethu,POS01
wokutjhiriya,N
okunezwelo,P
kuRhulumende,N
nabantu,N02
beHaiti,P
ngehlekelele,V
ebaveleleko,P
.,PUNCT
,
Siyathaba,V
ukobana,CONJ
iinqhema,N
zethu,POS08
zokuhlenga,V
zakghona,REL
ukuyokusiza,V
.,PUNCT
,
Ngithanda,V
Ukuhlonipha,V
ngokukhethekileko,N
umSewula,V
Afrika,LOC
ohlala,V
alisizo,N
ngeenkhathi,P
zehlekelele,V
",",PUNCT
athuthukise,V
nenembombono,N04
yomphakathi,N03
otjhejako,P
.,PUNCT
,
Samukela,V
ngeNdlini,N
le,DEM01
namhlanjesi,N
uDorh,V
Imtiaz,ADV
Sooliman,P
we-Gift,N
of,POS
the,N05
Givers,N
.,PUNCT
,
MaSewula,LOC
Afrika,LOC
",",PUNCT
,
Ukubanjwa,V
kwephaliswano,N
leBhegere,N
yePhasi,POS
yeFIFA,POS
kwenza,V
unyaka,N04
wee-2010,REL
ubengewokwenza,V
kwamambala,ADV
.,PUNCT
,
Kusithethe,COP
iminyaka,N04
eminengi,POS06
sihlelela,V
iBhegere,N
yePhasi,POS
.,PUNCT
,
Sisalelwe,V
ziinyanga,LOC
eentathu,ADJ00
.,PUNCT
,
Begodu,ADV
sizimisele,V
ukwenza,V
iphaliswaneli,V
libe,V
yipumelelo,P
.,PUNCT
,
Umthangalasisekelo,V
",",PUNCT
zokuphepha,V
nokuhlelwa,V
kwemininingwana,N04
sekulungisiwe,V
ukuqinisekisa,V
iphaliswano,N
eliyipumelelo,P
.,PUNCT
,
Njengesitjhaba,P
",",PUNCT
sinesikolodo,N
sokuthokoza,V
iKomiti,P
yeKhaya,N05
yamaLungiselelo,N
ngomsebenzabo,N
omuhle,ADJ03
.,PUNCT
,
Sifisela,V
uSihlalo,P
weKomiti,P
yeKhaya,N05
yamaLungiselelo,N
",",PUNCT
u-Irvin,N
Khoza,V
",",PUNCT
isiKhulu,N
",",PUNCT
uDanny,N
Jordan,P
nombanduli,N02
weBafana,N
Bafana,N
",",PUNCT
uCarlos,N
Alberto,ADV
Parreira,N
okuhle,ADJ05
kodwa,CONJ
eenyangeni,LOC
ezizako,N
.,PUNCT
,
UMongameli,V
uMandela,V
wadlala,V
indima,N09
eqakathekileko,POS
ekusizeni,V
inarha,N
bonyana,CONJ
ithumbe,V
amalungelo,N06
wokubamba,V
umnyanya,V
omkhulu,ADJ01
lo,DEM01
.,PUNCT
,
Ngalokho-ke,M
kufanele,V
senze,V
iphaliswano,N
leBhegere,N
yePhasi,POS
libe,V
yipumelelo,N09
ekulu,ADV
ngokumhlonipha,V
.,PUNCT
,
Zakhamuzi,V
",",PUNCT
asisekele,V
isiqhema,N
senarha,M
iBafana,N
Bafana,N
.,PUNCT
,
Ngingomunye,N
walabo,DEM02
abakholwa,V
bonyana,N02
iBafana,N
Bafana,N
izokweza,V
iimanga,N07
.,PUNCT
,
Okuqakatheke,V
khulu,N
",",PUNCT
ithikithi,V
esandleni,LOC
bakwethu,POS
!,PUNCT
,
Asithengeni,LOC
amathikithi,ADV
soke,QUANT01
ngesikhathi,N07
senzelele,V
ukuya,V
emidlalweni,N04
.,PUNCT
,
MaSewula,LOC
Afrika,LOC
",",PUNCT
,
Njengalokha,V
sigidinga,V
ukutjhatjhululwa,V
kukaMadiba,POS
namhlanjesi,N
",",PUNCT
sizibophelela,V
kabutjha,V
ekubuyisaneni,V
",",PUNCT
ubunye,ADV
besitjhaba,POS
",",PUNCT
ukungabandlululani,V
ngobuhlanga,ADV
nokwakha,V
ikusasa,V
elihle,ADJ05
njengamaSewula,COP
Afrika,LOC
",",PUNCT
abanzima,REL02
nabamhlophe,N03
.,PUNCT
,
Sihlahlwa,V
ngilokho,LOC
uMadiba,V
akukhulumako,N
ekhotho,LOC
",",PUNCT
ukuthi,CONJ
",",PUNCT
ngiyamdzubhula,V
:,PUNCT
,
"""",PUNCT
Ngesikhathi,N07
sepilo,POS
yami,ADV
yoke,QUANT04
ngizinikele,V
ekuzabalazeleni,V
abantu,N02
be-Afrika,POS
.,PUNCT
,
Ngilwe,V
nokuba,V
ngehla,V
kwabamhlophe,N03
begodu,ADV
ngalwa,V
nokuba,V
ngehla,V
kwabanzima,P
.,PUNCT
,
Ngithabela,V
ibhudango,N
lomphakathi,N03
wentando,N09
yenengi,POS09
nokhululekileko,POS
",",PUNCT
lapho,CONJ
boke,QUANT02
abantu,N02
baphila,V
ngokuthula,V
",",PUNCT
begodu,ADV
banamathuba,N06
alinganako,REL
.,PUNCT
,
Kulibhudango,N
engithemba,V
ukobana,CONJ
ngizaliphilela,V
",",PUNCT
begodu,ADV
ngilifikelele,V
.,PUNCT
,
Kodwana,CONJ
nakukghonakalako,POS
",",PUNCT
kulibhudango,N
engizimisele,V
ukulifela.,N
"""",PUNCT
,
Njengokukhuthazwa,V
yikutani,REL
yethu,POS04
uMadiba,V
",",PUNCT
kuyihlonipho,V
kimi,PRON01
ukunikela,V
iKulumo,N09
yesiTjhaba,N
yonyaka,N11
wee-2010,P
kizozoke,V
iinkutani,P
zethu,POS10
",",PUNCT
ezidumileko,REL
nezingakadumi,REL
",",PUNCT
ezaziwako,POS
nezingaziwako,POS
.,PUNCT
,
Asisebenzeni,V
soke,QUANT01
ukwenza,V
unyaka,N11
lo,DEM01
wokwenza,V
ube,V
ngonepumelelo,ADV
enarheni,LOC
yekhethu,A
.,PUNCT
,
